,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,Buy_Signal,Daily_Return,Strategy_Return,Total_Market_Return,Total_Strategy_Return
1970-01-01 00:00:00.000000070,1970-01-01 00:00:00.000000070,1970-01-01 00:00:00.000000070,2025-05-21,3482.917724609375,3493.9814570703943,3455.752191652226,3465.334167770128,1440153,3441.630969238281,3432.440112304688,1,0.007860959291364988,0.0,0.8618220083465946,1.0
1970-01-01 00:00:00.000000071,1970-01-01 00:00:00.000000071,1970-01-01 00:00:00.000000071,2025-05-22,3434.711181640625,3455.2582510362627,3409.323804689904,3452.492257645667,2034383,3444.792053222656,3431.05615234375,1,-0.01384085033882232,-0.01384085033882232,0.8498936589103662,0.9861591496611777
1970-01-01 00:00:00.000000072,1970-01-01 00:00:00.000000072,1970-01-01 00:00:00.000000072,2025-05-23,3471.853759765625,3492.005548214681,3423.4497224636393,3434.7109734490655,1274331,3450.373327636719,3429.337314453125,1,0.01081388686290019,0.01081388686290019,0.8590843127833192,0.9968233631344275
1970-01-01 00:00:00.000000073,1970-01-01 00:00:00.000000073,1970-01-01 00:00:00.000000073,2025-05-26,3494.27783203125,3501.884132971573,3467.4086987656956,3478.176031648211,967470,3454.7840209960937,3427.877294921875,1,0.0064588182041223074,0.0064588182041223074,0.8646329821816,1.0032616640185346
1970-01-01 00:00:00.000000074,1970-01-01 00:00:00.000000074,1970-01-01 00:00:00.000000074,2025-05-27,3456.147216796875,3496.944956186642,3440.7370955910233,3489.042255720683,2467680,3457.510461425781,3426.080419921875,1,-0.010912302074219782,-0.010912302074219782,0.8551978458967009,0.9923137696812799
1970-01-01 00:00:00.000000075,1970-01-01 00:00:00.000000075,1970-01-01 00:00:00.000000075,2025-05-28,3455.159423828125,3486.0787880344637,3450.516635478714,3477.1882498955265,1222933,3458.7551391601564,3424.547294921875,1,-0.00028580755008045244,-0.00028580755008045244,0.8549534238955311,0.9920301589138563
1970-01-01 00:00:00.000000076,1970-01-01 00:00:00.000000076,1970-01-01 00:00:00.000000076,2025-05-29,3455.5546875,3489.536203315723,3444.0956752612224,3462.0742707354857,3188072,3460.94814453125,3424.3872705078124,1,0.00011439809959257197,0.00011439809959257197,0.8550512289424649,0.9921436452787745
1970-01-01 00:00:00.000000077,1970-01-01 00:00:00.000000077,1970-01-01 00:00:00.000000077,2025-05-30,3421.276611328125,3464.0500271917626,3411.1020770923456,3447.5531876798154,3404365,3462.5484375,3423.445859375,1,-0.00991970299178635,-0.00991970299178635,0.8465693747085937,0.9823018749924208
1970-01-01 00:00:00.000000078,1970-01-01 00:00:00.000000078,1970-01-01 00:00:00.000000078,2025-06-02,3407.842041015625,3417.91793582919,3377.0215575741954,3408.039560292111,1877585,3462.326171875,3422.49951171875,1,-0.003926771155543851,-0.003926771155543851,0.8432450905068212,0.978444600323664
1970-01-01 00:00:00.000000079,1970-01-01 00:00:00.000000079,1970-01-01 00:00:00.000000079,2025-06-03,3363.784423828125,3431.2537776661225,3359.1416355127826,3404.0882446631517,2848125,3459.619494628906,3420.67201171875,1,-0.012928303793790175,-0.012928303793790175,0.8323433618041269,0.965794971285286
1970-01-01 00:00:00.000000080,1970-01-01 00:00:00.000000080,1970-01-01 00:00:00.000000080,2025-06-04,3369.465087890625,3383.3182215676084,3358.6020509863906,3377.5377895527827,2544807,3457.9327880859373,3418.9699755859374,1,0.0016887717364584276,0.0016887717364584276,0.8337489997485705,0.9674259785360063
1970-01-01 00:00:00.000000081,1970-01-01 00:00:00.000000081,1970-01-01 00:00:00.000000081,2025-06-05,3359.6982421875,3397.4699581243544,3352.3231247435624,3397.4699581243544,3584683,3455.570056152344,3415.76767578125,1,-0.0028986338924316124,-0.0028986338924316124,0.8313322666401184,0.964621764806203
1970-01-01 00:00:00.000000082,1970-01-01 00:00:00.000000082,1970-01-01 00:00:00.000000082,2025-06-06,3372.75390625,3379.4311968394054,3347.3401523789876,3359.6983590738273,2070390,3454.284875488281,3412.5311181640627,1,0.0038859632982988224,0.0038859632982988224,0.8345627933169735,0.9683702495809802
1970-01-01 00:00:00.000000083,1970-01-01 00:00:00.000000083,1970-01-01 00:00:00.000000083,2025-06-09,3410.326416015625,3422.3855889461993,3379.431263640164,3388.500583115049,1718678,3445.9828491210938,3409.04138671875,1,0.011140009265425466,0.011140009265425466,0.8438598305671039,0.9791579031336747
1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000084,2025-06-10,3451.187744140625,3474.0104381585516,3411.6220654345716,3428.365293437595,2419874,3444.92978515625,3405.7998876953125,1,0.011981647250276728,0.011981647250276728,0.8539706613856373,0.990889827731343
1970-01-01 00:00:00.000000085,1970-01-01 00:00:00.000000085,1970-01-01 00:00:00.000000085,2025-06-11,3460.1572265625,3477.1994881899896,3437.4345354790357,3458.2637500771752,2847013,3442.660693359375,3403.171440429688,1,0.00259895522551723,0.00259895522551723,0.8561900928984839,0.9934651060270373
1970-01-01 00:00:00.000000086,1970-01-01 00:00:00.000000086,1970-01-01 00:00:00.000000086,2025-06-12,3422.584716796875,3462.9477367145046,3411.6219212636915,3460.1571582794445,4060134,3436.9719482421874,3399.48728515625,1,-0.010858613440219766,-0.010858613440219766,0.8468930556483534,0.9826774524743428
1970-01-01 00:00:00.000000087,1970-01-01 00:00:00.000000087,1970-01-01 00:00:00.000000087,2025-06-13,3434.0458984375,3438.8297125316194,3381.723464034396,3381.723464034396,2178493,3432.774951171875,3396.9223974609376,1,0.003348691877333998,0.003348691877333998,0.8497290395447736,0.9859681364774829
1970-01-01 00:00:00.000000088,1970-01-01 00:00:00.000000088,1970-01-01 00:00:00.000000088,2025-06-16,3484.474853515625,3497.131850878911,3414.6118485958773,3428.365222862198,1934088,3433.1985595703127,3396.4596240234373,1,0.01468499739653173,0.01468499739653173,0.862207308278246,1.000447075994718
1970-01-01 00:00:00.000000089,1970-01-01 00:00:00.000000089,1970-01-01 00:00:00.000000089,2025-06-17,3503.41064453125,3508.094699586469,3476.302688697425,3498.1285214626437,2111940,3435.5814819335938,3396.5108984375,1,0.005434331373211032,0.005434331373211032,0.8668928285038343,1.0058838369270333
1970-01-01 00:00:00.000000090,1970-01-01 00:00:00.000000090,1970-01-01 00:00:00.000000090,2025-06-18,3439.7265625,3526.033760927228,3431.4548294482115,3507.19778191584,2696327,3433.421923828125,3398.070244140625,1,-0.01817773835067249,-0.01817773835067249,0.8511346774892172,0.9875991437282032
1970-01-01 00:00:00.000000091,1970-01-01 00:00:00.000000091,1970-01-01 00:00:00.000000091,2025-06-19,3412.41943359375,3439.3281148750093,3401.4566375162,3438.331497049777,2672768,3432.307336425781,3401.1332080078123,1,-0.007938749900632591,-0.007938749900632591,0.8443777321528747,0.9797588411240661
1970-01-01 00:00:00.000000092,1970-01-01 00:00:00.000000092,1970-01-01 00:00:00.000000092,2025-06-20,3424.07958984375,3434.6438354271677,3399.3634207293467,3413.415828473248,2351248,3429.918627929688,3404.9302099609376,1,0.0034169762764830747,0.0034169762764830747,0.8472629508320316,0.9831066538408616
1970-01-01 00:00:00.000000093,1970-01-01 00:00:00.000000093,1970-01-01 00:00:00.000000093,2025-06-23,3382.122314453125,3413.416016519491,3358.6020366921707,3403.4498383690693,3123421,3424.310852050781,3407.5146630859376,1,-0.012253592327431728,-0.012253592327431728,0.8368809360383991,0.9710600656903101
1970-01-01 00:00:00.000000094,1970-01-01 00:00:00.000000094,1970-01-01 00:00:00.000000094,2025-06-24,3378.932861328125,3430.4581957754644,3370.561369209563,3422.983562342859,3403048,3420.450134277344,3410.9510498046875,1,-0.0009430330509840879,-0.0009430330509840879,0.8360917296559763,0.9701443239538734
1970-01-01 00:00:00.000000095,1970-01-01 00:00:00.000000095,1970-01-01 00:00:00.000000095,2025-06-25,3433.14892578125,3438.331289496645,3388.5004012430704,3395.775759591069,1757699,3419.349609375,3415.770087890625,1,0.016045321608377572,0.016045321608377572,0.8495070903524111,0.9857106016382553
1970-01-01 00:00:00.000000096,1970-01-01 00:00:00.000000096,1970-01-01 00:00:00.000000096,2025-06-26,3430.1591796875,3439.7265645422617,3403.748808087712,3433.149033076155,2879106,3418.079833984375,3420.19939453125,0,-0.0008708466071187804,-0.0008708466071187804,0.8487672999850544,0.9848521989052176
